web-scraper-order,web-scraper-start-url,pagination-selector,data-page-selector,data-page-selector-href,image-0-src,text-1,text-2,text-3,text-4,text-5,text-6,rating
"1756122247-98","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Short-sleeved linen-blend shirt","https://www2.hm.com/en_in/productpage.1256946008.html","https://image.hm.com/assets/hm/d2/7b/d27b46128ccc12dcc912d8fd868f971991041ed4.jpg?imwidth=2160","Rs. 1,999.00","Regular Fit Short-sleeved linen-blend shirt","Short-sleeved shirt in an airy cotton and linen blend with a resort collar, French front and a yoke at the back. Open chest pocket and a straight-cut hem with a slit on each side. Regular fit for comfortable wear and a classic silhouette. Cotton and linen blends combine the softness of cotton with the sturdiness of linen, creating a beautiful, textured fabric that is breathable and drapes perfectly.","XS

S

M

L

XL

XXL","White","Reviews [7]","4.3"
"1756122254-99","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Flannel shirt","https://www2.hm.com/en_in/productpage.1265290001.html","https://image.hm.com/assets/hm/2a/4c/2a4c34549bd64b49bf9f54ead53e7876bd707a06.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Flannel shirt","Shirt in soft cotton flannel with a turn-down collar, classic front, yoke at the back and an open chest pocket. Long sleeves with buttoned cuffs and a sleeve placket, and a gently rounded hem. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Dark grey","Reviews [5]","4.2"
"1756122260-100","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","COOLMAX® Slim Fit Shirt","https://www2.hm.com/en_in/productpage.1307849002.html","https://image.hm.com/assets/hm/12/d9/12d91f04599cc7caf47ab1fccfdbb674a93c1a0a.jpg?imwidth=2160","Rs. 2,299.00","COOLMAX® Slim Fit Shirt","Shirt in woven fabric with a turn-down collar, French front and a yoke at the back. Long sleeves with adjustable buttoning at the cuffs and a sleeve placket with a link button. Gently rounded hem. Slim fit that hugs the contours of your body, creating a fitted silhouette. The shirt incorporates COOLMAX® functional fabric, a unique, soft, comfortable and fast-drying polyester fibre that efficiently wicks moisture while regulating temperature.","XS

S

M

L

XL

XXL","Light blue","Reviews [1]","5"
"1756122266-101","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Cotton twill overshirt","https://www2.hm.com/en_in/productpage.1257566001.html","https://image.hm.com/assets/hm/3d/d2/3dd2f2e30adb11bb82cff6b8a47d7b74d9d885d3.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Cotton twill overshirt","Overshirt in cotton twill with a turn-down collar, classic front, patch chest pocket and a straight-cut hem. Long sleeves with slit and button at the cuffs. Regular fit for comfortable wear and a classic silhouette. Unlined.","XS

S

M

L

XL

XXL","Black","Reviews [1]","5"
"1756122273-102","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","COOLMAX® Slim Fit Shirt","https://www2.hm.com/en_in/productpage.1307849001.html","https://image.hm.com/assets/hm/67/dd/67dd9b9f812418d5ccb3344e55e7572f9250913d.jpg?imwidth=2160","Rs. 2,299.00","COOLMAX® Slim Fit Shirt","Shirt in woven fabric with a turn-down collar, French front and a yoke at the back. Long sleeves with adjustable buttoning at the cuffs and a sleeve placket with a link button. Gently rounded hem. Slim fit that hugs the contours of your body, creating a fitted silhouette. The shirt incorporates COOLMAX® functional fabric, a unique, soft, comfortable and fast-drying polyester fibre that efficiently wicks moisture while regulating temperature.","XS

S

M

L

XL

XXL","White","Reviews [1]","5"
"1756122281-103","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured resort shirt","https://www2.hm.com/en_in/productpage.1292498001.html","https://image.hm.com/assets/hm/9a/b7/9ab71fd70609714139ba35652e448d2e5fbda028.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Textured resort shirt","Short-sleeved shirt in a textured weave with a resort collar, French front, open chest pocket and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Black","",""
"1756122287-104","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Mesh resort shirt","https://www2.hm.com/en_in/productpage.1275902004.html","https://image.hm.com/assets/hm/74/7f/747f3ddba6bf36ba75261999f8977370650fc1ef.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Mesh resort shirt","Short-sleeved shirt in airy mesh featuring a resort collar, French front and a straight-cut hem with a slit at each side. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Cream","",""
"1756122294-105","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Resort shirt","https://www2.hm.com/en_in/productpage.1273929001.html","https://image.hm.com/assets/hm/bc/4c/bc4c326a86778293339d3b348f3374473e0a5583.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Resort shirt","Short-sleeved shirt in a textured knit with a resort collar, French front and a straight hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Black","",""
"1756122301-106","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Satin overshirt","https://www2.hm.com/en_in/productpage.1251748001.html","https://image.hm.com/assets/hm/7a/aa/7aaa6939150af859a3117d91151ce8fd6646c6af.jpg?imwidth=2160","Rs. 2,999.00","Regular Fit Satin overshirt","Overshirt in softly draping satin with a turn-down collar, French front, yoke at the back and flap chest pockets. Long sleeves with buttoned cuffs and a sleeve placket. Straight-cut hem. Regular fit for comfortable wear and a classic silhouette. Unlined.","XS

S

M

L

XL

XXL","White","",""
"1756122307-107","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured resort shirt","https://www2.hm.com/en_in/productpage.1282143003.html","https://image.hm.com/assets/hm/d4/c6/d4c68f76080b5c63bb98d81c678cfd10ab508c41.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Textured resort shirt","Short-sleeved shirt in a textured weave made from cotton with a resort collar, French front, chest pocket and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Navy blue","",""
"1756122312-108","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Coated shirt","https://www2.hm.com/en_in/productpage.1259797003.html","https://image.hm.com/assets/hm/e2/98/e298ff42dfd84d61417c2137367d2ef94279eb7c.jpg?imwidth=2160","Rs. 3,999.00","Regular Fit Coated shirt","Shirt in coated fabric featuring a turn-down collar, French front, yoke at the back and an open chest pocket. Long sleeves with a slit and button at the cuffs. Gently rounded hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Light beige","Reviews [2]","5"
"1756122319-109","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured-knit shirt","https://www2.hm.com/en_in/productpage.1301048001.html","https://image.hm.com/assets/hm/dc/54/dc545314b7e4a0432cb7b896e9ded857ba6a53db.jpg?imwidth=2160","Rs. 2,999.00","Regular Fit Textured-knit shirt","Short-sleeved shirt in a textured knit made from a cotton blend with a collar, buttons down the front and a straight hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Cream","",""
"1756122326-110","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Fine-knit shirt","https://www2.hm.com/en_in/productpage.1286240003.html","https://image.hm.com/assets/hm/ad/eb/adeb1689fa90c15567625946f65f607c23f89c4d.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Fine-knit shirt","Short-sleeved shirt in a fine knit with a turn-down collar, buttons down the front and a straight hem with a slit on each side. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Light blue","",""
"1756122333-111","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Resort shirt","https://www2.hm.com/en_in/productpage.1276191003.html","https://image.hm.com/assets/hm/4e/8f/4e8f871562dc52c63d1b8762a65572e48c322e6a.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Resort shirt","Short-sleeved shirt in a soft knit with a crocheted look featuring a resort collar, French front and a straight hem with a slit at each side. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","White","",""
"1756122339-112","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Linen-blend grandad shirt","https://www2.hm.com/en_in/productpage.1277533001.html","https://image.hm.com/assets/hm/43/41/4341b6cc7bf7ae2243f09b1591a0853527e20c96.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Linen-blend grandad shirt","Shirt in a cotton and linen weave with a band collar, classic front and a yoke at the back. Long sleeves with buttoned cuffs and a sleeve placket with a link button. Rounded hem. Regular fit for comfortable wear and a classic silhouette. Cotton and linen blends combine the softness of cotton with the sturdiness of linen, creating a beautiful, textured fabric that is breathable and drapes perfectly.","XS

S

M

L

XL

XXL","White","",""
"1756122346-113","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Bouclé overshirt","https://www2.hm.com/en_in/productpage.1251284001.html","https://image.hm.com/assets/hm/a7/5f/a75f275eb4c6fe3bfd02b8272de0b6078734cd5a.jpg?imwidth=2160","Rs. 3,999.00","Loose Fit Bouclé overshirt","Overshirt in a soft bouclé weave made from a wool blend with a collar, buttons down the front, an open chest pocket and long sleeves with buttoned cuffs. Loose fit for a generous but not oversized silhouette. Unlined.","XS

S

M

L

XL

XXL","White","Reviews [1]","5"
"1756122352-114","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Short-sleeved shirt","https://www2.hm.com/en_in/productpage.1300060001.html","https://image.hm.com/assets/hm/0a/2c/0a2cbe54d0bcdfbb850e61291888f6645fed5c38.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Short-sleeved shirt","Short-sleeved shirt in a soft weave made from a cotton blend with a turn-down collar, classic front, chest pocket, yoke at the back and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Black/Striped","",""
"1756122359-115","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured resort shirt","https://www2.hm.com/en_in/productpage.1282143002.html","https://image.hm.com/assets/hm/cc/37/cc3758ff440261eee3036784ad250e192025ba83.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Textured resort shirt","Short-sleeved shirt in a textured weave made from cotton with a resort collar, French front, chest pocket and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Pale yellow","",""
"1756122365-116","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Embroidered resort shirt","https://www2.hm.com/en_in/productpage.1277501001.html","https://image.hm.com/assets/hm/36/c9/36c9ba1e4b4e087f670b1a6bb15efd0a111fccbe.jpg?imwidth=2160","Rs. 2,999.00","Regular Fit Embroidered resort shirt","Short-sleeved shirt in an airy cotton weave with an embroidered all-over pattern. Resort collar, French front and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","White","",""
"1756122372-117","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Jacquard-weave resort shirt","https://www2.hm.com/en_in/productpage.1277506001.html","https://image.hm.com/assets/hm/76/10/7610276dfb9e5509bfd17c3baabd1f4d5048e914.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Jacquard-weave resort shirt","Short-sleeved shirt in an airy jacquard weave with a resort collar, French front and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Light turquoise","",""
"1756122379-118","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Jacquard-knit resort shirt","https://www2.hm.com/en_in/productpage.1276940002.html","https://image.hm.com/assets/hm/7f/e7/7fe73bf5a72170295f973b23542b32c44bac95dc.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Jacquard-knit resort shirt","Short-sleeved shirt in a jacquard knit with a resort collar, buttons down the front and a straight hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","White","",""
"1756122385-119","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Linen-blend overshirt","https://www2.hm.com/en_in/productpage.1265552002.html","https://image.hm.com/assets/hm/fc/09/fc095c5d08614b615498adef6a6f2f5a0382e451.jpg?imwidth=2160","Rs. 2,999.00","Regular Fit Linen-blend overshirt","Overshirt in twill made from a cotton and linen blend with a turn-down collar, French front and a yoke at the back. Long sleeves with a slit and button at the cuffs. Patch chest pocket and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette. Cotton and linen blends combine the softness of cotton with the sturdiness of linen, creating a beautiful, textured fabric that is breathable and drapes perfectly.","XS

S

M

L

XL

XXL","Cream","",""
"1756122392-120","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Jacquard-weave resort shirt","https://www2.hm.com/en_in/productpage.1264827001.html","https://image.hm.com/assets/hm/93/8c/938c28a866d5c68e457be035d9d7c90f6a5333c1.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Jacquard-weave resort shirt","Long-sleeved shirt in a jacquard weave with a resort collar, French front, yoke at the back, buttoned cuffs and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Black","",""
"1756122399-121","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Short-sleeved utility shirt","https://www2.hm.com/en_in/productpage.1277324001.html","https://image.hm.com/assets/hm/fe/de/fede7371a81ffeac4b36f54d07be2a70edc5b6df.jpg?imwidth=2160","Rs. 2,699.00","Loose Fit Short-sleeved utility shirt","Short-sleeved utility shirt in a soft cotton weave with a turn-down collar, classic front with press-studs, yoke at the back, flap chest pockets and a straight-cut hem. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Green","",""
"1756122405-122","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Oversized Fit Denim shirt","https://www2.hm.com/en_in/productpage.1297533002.html","https://image.hm.com/assets/hm/ad/33/ad335d3d8862ce31f2be2a76db7d1195e167b43b.jpg?imwidth=2160","Rs. 2,999.00","Oversized Fit Denim shirt","Shirt in rigid cotton denim with a turn-down collar, classic front with metal buttons, a yoke at the back, dropped shoulders and a rounded hem. Long sleeves with buttoned cuffs and a sleeve placket. Oversized fit for a baggy, extra-loose silhouette.","XS

S

M

L

XL

XXL","Pale denim blue","",""
"1756122411-123","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Resort shirt","https://www2.hm.com/en_in/productpage.1276099002.html","https://image.hm.com/assets/hm/6a/43/6a43a369a0604ad4ede9e2b9fbc07f3fe5414452.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Resort shirt","Short-sleeved shirt in textured jersey with a resort collar, French front and a straight-cut hem with a slit at each side. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Black","",""
"1756122418-124","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Fine-knit shirt","https://www2.hm.com/en_in/productpage.1286240002.html","https://image.hm.com/assets/hm/16/26/1626242b07c790dd7b320cd9cd220d5592c77542.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Fine-knit shirt","Short-sleeved shirt in a fine knit with a turn-down collar, buttons down the front and a straight hem with a slit on each side. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Dark brown","",""
"1756122425-125","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured-knit resort shirt","https://www2.hm.com/en_in/productpage.1289983001.html","https://image.hm.com/assets/hm/73/be/73be7bbc172c3c61f4529938923ecb4967faf2f2.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Textured-knit resort shirt","Short-sleeved shirt in a textured knit with a resort collar, buttons down the front and a straight hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","White","",""
"1756122431-126","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured-knit resort shirt","https://www2.hm.com/en_in/productpage.1289983003.html","https://image.hm.com/assets/hm/c8/ba/c8baf6dd95d803a45c56a0d1ed71996b4cc9a9b6.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Textured-knit resort shirt","Short-sleeved shirt in a textured knit with a resort collar, buttons down the front and a straight hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Beige","",""
"1756122438-127","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Jacquard-weave resort shirt","https://www2.hm.com/en_in/productpage.1277506002.html","https://image.hm.com/assets/hm/0a/7e/0a7e8f41f6f6a3e03d14ff31a5edd275892c87e2.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Jacquard-weave resort shirt","Short-sleeved shirt in an airy jacquard weave with a resort collar, French front and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Black","",""
"1756122444-128","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Resort shirt","https://www2.hm.com/en_in/productpage.1290470003.html","https://image.hm.com/assets/hm/7c/ac/7cac53a5261715345a731a18ae7acf9c91eb78d6.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Resort shirt","Short-sleeved shirt in jersey made from a cotton blend with a resort collar,  French front, buttoned chest pocket, yoke at the back and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Dark brown","",""
"1756122451-129","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured resort shirt","https://www2.hm.com/en_in/productpage.1282143001.html","https://image.hm.com/assets/hm/54/3a/543af6e69835b9a3d7973e6830f121e13b40660d.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Textured resort shirt","Short-sleeved shirt in a textured weave made from cotton with a resort collar, French front, chest pocket and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Cream","",""
"1756122457-130","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Embroidered resort shirt","https://www2.hm.com/en_in/productpage.1276822002.html","https://image.hm.com/assets/hm/ce/c4/cec4c9c9890c3b644ed81327c74417bdf24c07d8.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Embroidered resort shirt","Short-sleeved shirt in an airy cotton weave with an embroidered all-over pattern. Resort collar, French front, a yoke at the back, a chest pocket and a straight-cut hem with a slit at each side. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","White/Floral","Reviews [2]","5"
"1756122463-131","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Mesh resort shirt","https://www2.hm.com/en_in/productpage.1275902001.html","https://image.hm.com/assets/hm/a2/fc/a2fcdc47ac0a2820b5e2d755e1417e160c5ffe0d.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Mesh resort shirt","Short-sleeved shirt in airy mesh featuring a resort collar, French front and a straight-cut hem with a slit at each side. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Black","",""
