pdp_url,product_name,product_code,product_price,currency,brand,images,breadcrumb,rating,review,features,product_description,ingredients,storage_instructions,warning,company_address,nutritional_information,manufacturer_address,promotion_valid_from,promotion_valid_upto,promotion_description,percentage_discount
https://www.dm.si/dmbio-bio-drobni-polnozrnati-ovseni-kosmici-p4067796062113.html,"Bio drobni polnozrnati ovseni kosmiči, 1 kg",4067796062113,2.45,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747486919/assets/pas/images/45069756-42d0-4d6f-adde-b8a7d54dbb63/dmbio-bio-drobni-polnozrnati-ovseni-kosmici']",Prehrana > Zajtrk > Kosmiči,0.0,0,"brez konzervansov, brez arom, brez laktoze, vegetarijansko, bio, brez barvil, vegansko","dmBio bio drobni polnozrnati ovseni kosmiči so odlična izbira za vaš zajtrk ali prigrizek. Cela zrna so pazljivo oparjena in nato zvaljana v okusne kosmiče, ki ohranjajo vse hranilne sestavine. Popestrite svoje obroke z njimi, saj so idealni kot dodatek k drugim kosmičem, kašam, za pripravo vegetarijanskih polpetov in piškotov. Uživajte v vsestranskosti in bogatem okusu, ki ga prinašajo dmBio ovseni kosmiči.","Točno ime izdelka:  dmBio. Bio drobni polnozrnati ovseni kosmiči.  Neto količina: 1000 g. Veganski izdelek.   POLNOZRNATI OVSENI KOSMIČI*. *Iz ekološke pridelave. OPOZORILO: Lahko vsebujejo sledi MANDLJEV, LEŠNIKOV, INDIJSKIH OREŠČKOV, SOJE, MLEKA in SEZAMA.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Dobro zaprto hraniti v suhem prostoru, zaščiteno pred toploto.","Lahko vsebujejo sledi MANDLJEV, LEŠNIKOV, INDIJSKIH OREŠČKOV, SOJE, MLEKA in SEZAMA.",dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.562 kJ / 372 kcal', 'Maščobe': '7 g', 'od tega nasičene maščobe': '1,3 g', 'Ogljikovi hidrati': '59 g', 'od tega sladkorji': '0,7 g', 'Prehranske vlaknine': '10 g', 'Beljakovine': '14 g', 'Sol': '0,02 g'}",,,,,0
https://www.dm.si/dmbio-bio-brusnicni-sok-p4066447517309.html,"Bio brusnični sok, 330 ml",4066447517309,3.25,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747482841/assets/pas/images/66092304-a774-4129-a51c-ea696094f0e5/dmbio-bio-brusnicni-sok']",Prehrana > Napitki > Sadni sokovi,4.625,16,"brez glutena, brez konzervansov, brez arom, brez laktoze, vegetarijansko, bio, brez barvil, vegansko","Naravno moten, sveže iztisnjen 100 % matični sok iz brusnic. Za sok so uporabljene zrele kanadske brusnice. Brusnice iztisnejo takoj po obiranju in jih pazljivo predelajo, tako ohranijo svež sadni okus. Sok je okusen kot samostojni napitek, primeren je kot osnova za sadne omake ali kot dodatek k sladicam.",Točno ime izdelka:  dmBio. Bio brusnični sok.  Neto količina: 330 ml.  Sok kanadskih brusnic (Vaccinunium macrocarpon)* 100 %. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.,Vsebino odprte embalaže hranite v hladilniku in porabite v 5 dneh.,,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '103 kJ / 24 kcal', 'Maščobe': '< 0,5 g', 'od tega nasičene maščobe': '< 0,1 g', 'Ogljikovi hidrati': '4,9 g', 'od tega sladkorji': '4,8 g', 'Prehranske vlaknine': '< 0,5 g', 'Beljakovine': '< 0,5 g', 'Sol': '< 0,01 g'}",,,,,0
https://www.dm.si/dmbio-bio-ovseni-napitek-barista-8-x-1-l-p2090000372342.html,"Bio ovseni napitek Barista, 8 x 1 L, 8 l",2090000372342,9.95,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747407305/assets/pas/images/77172e1b-fe2b-4171-8d3b-5e6be0a685d3/dmbio-bio-ovseni-napitek-barista-8-x-1-l']",Prehrana > Mleko in rastlinski napitki > Rastlinski napitki,5.0,1,"brez konzervansov, brez arom, brez laktoze, vegetarijansko, bio, brez barvil, vegansko","dmBio ovseni napitek Barista je popolna izbira za vse ljubitelje kave, ki iščejo rastlinsko alternativo mleku. Ta kremasti napitek iz ovsa se odlično speni, kar omogoča pripravo popolnega kapučina ali macchiata. Brez dodanih sladkorjev, vsebuje le naravno prisotne sladkorje, kar zagotavlja naravno sladkost. Segret na ultra visoki temperaturi (UHT), je primeren za dolgotrajno shranjevanje. Veganski izdelek z nežnim okusom lahko uporabljate v kavi, kosmičih ali ga pijete samega. dmBio – razvajajte se z okusom. Sedaj na voljo v praktični kartonski embalaži po 8 kosov.","Točno ime izdelka:  dmBio. Bio napitek na osnovi fermentiranega ovsa.  Neto vsebina: 8 x 1 L.  Voda, 11 % fermentirani polnozrnati oves*, sončnično olje*, sredstva za uravnavanje kislosti: kalijevi karbonati, natrijevi citrati. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Napitka v originalno zaprti embalaži zaradi toplotne obdelave ni treba hraniti v hladilniku. Vsebino odprte embalaže hranite v hladilniku v pokončnem položaju in jo porabite v 4 dneh.,,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '237 kJ / 56 kcal', 'Maščobe': '2,1 g', 'od tega nasičene maščobe': '0,3 g', 'Ogljikovi hidrati': '8,4 g', 'od tega sladkorji': '3,5 g', 'Prehranske vlaknine': '0,3 g', 'Beljakovine': '0,8 g', 'Sol': '0,08 g'}","Poreklo polnozrnatega ovsa: EU., Proizvedeno v Nemčiji.",,,,0
https://www.dm.si/dmbio-bio-rastlinska-krema-za-kuhanje-na-osnovi-polnozrnatega-ovsa-p4066447519310.html,"Bio rastlinska krema za kuhanje na osnovi polnozrnatega ovsa, 200 ml",4066447519310,1.1,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747483047/assets/pas/images/03d52d9f-a9ae-430d-8317-f8fea96c3d9c/dmbio-bio-rastlinska-krema-za-kuhanje-na-osnovi-polnozrnatega-ovsa']",Prehrana > Omake in začimbe > Veganska smetana,3.6667,3,"brez konzervansov, brez arom, vegetarijansko, bio, brez barvil, vegansko","dmBio bio rastlinska krema za kuhanje na osnovi polnozrnatega ovsa je vsestranska krema za kuhanje juh, pudingov, zelenjavnih jedi, omak in sladic. Čisti rastlinski kremi osnovo predstavljajo ovseni kosmiči, prav tako pa je veganska in okusna kot alternativa kisli smetani ali stepeni smetani.","Točno ime izdelka:  dmBio. Bio z ultra visoko temperaturo segret (UHT) pripravek na osnovi fermentiranega ovsa in sončničnega olja.  Neto količina: 200 ml  voda, 9 % fermentirani OVES*, 7 % sončnično olje*, gostili: gumi iz zrn rožičevca*, guar gumi*, morska sol. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Pred uporabo pretresite. Izdelka v originalno zaprti embalaži zaradi toplotne obdelave ni treba hraniti v hladilniku. Vsebino odprte embalaže hranite v hladilniku in jo porabite v 4 dneh. Hraniti v suhem prostoru.,Lahko vsebuje sledi SOJE in OREŠKOV.,"dm drogerie markt d.o.o. Litostrojska cesta 48, Ljubljana","{'Energijska vrednost': '365 kJ / 88 kcal', 'Maščobe': '7,2 g', 'od tega nasičene maščobe': '0,7 g', 'od tega enkrat nenasičene maščobe': '1,9 g', 'od tega večkrat nenasičene maščobe': '4,6 g', 'Ogljikovi hidrati': '5 g', 'od tega sladkorji': '2,9 g', 'Prehranske vlaknine': '0,6 g', 'Beljakovine': '0,5 g', 'Sol': '0,1 g'}",,,,,0
https://www.dm.si/sportness-beljakovinski-prasek-za-pripravo-napitka-z-okusom-cokolade-p4066447614565.html,"Beljakovinski prašek za pripravo napitka z okusom čokolade, 300 g",4066447614565,8.95,EUR,Sportness,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484101/assets/pas/images/a5fcf6cf-956a-4987-93ce-2bbc6bd4d744/sportness-beljakovinski-prasek-za-pripravo-napitka-z-okusom-cokolade', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484163/assets/pas/images/befc3291-04a7-4d8b-835f-71e071407d21/sportness-beljakovinski-prasek-za-pripravo-napitka-z-okusom-cokolade', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747483889/assets/pas/images/4fddae87-8bc7-4493-99a2-169ec39f8192/sportness-beljakovinski-prasek-za-pripravo-napitka-z-okusom-cokolade', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747483911/assets/pas/images/41a59ea1-854d-4e50-9e05-555fee1248bb/sportness-beljakovinski-prasek-za-pripravo-napitka-z-okusom-cokolade']",Prehrana > Športna prehrana > Beljakovinski napitki in praški,3.7444,223,"brez glutena, vegansko","Z visoko vsebnostjo beljakovin. Z vitaminoma B6 in B12. Brez glutena, laktoze in sladkorjev. Prašek z beljakovinami za pripravo beljakovinskega napitka Sportness Protein Shake Vegan je beljakovinski koncentrat, ki vsebuje 76 % beljakovin iz različnih veganskih virov beljakovin, dodatno pa je obogaten z vitamini in minerali, ki so pri veganski prehrani še posebej pomembni. Beljakovine prispevajo k povečanju in vzdrževanju mišične mase ter k ohranjanju zdravih kosti. Vitamin B6  ima pomembno vlogo pri presnovi beljakovin in glikogena. Vitamin B12 prispeva k zmanjševanju utrujenosti in izčrpanosti.","Točno ime izdelka:  Sportness, Protein Shake Vegan. Prašek s 76 % beljakovin za pripravo beljakovinskega napitka z vitamini in minerali, s sladili. Z okusom čokolade.  Neto količina: 300 g.   IZOLAT SOJINIH BELJAKOVIN (76,9 %) manjmasten kakavov prah (7,0 %), beljakovine graha (5,5 %), koncentrat riževih beljakovin (5,0 %), aroma, kalcijev karbonat, emulgator (lecitini), sladila (sukraloza, steviol glikozidi (iz stevie)), L-askorbinska kislina, sredstvo proti sprijemanju (silicijev dioksid), nikotinamid, DL-alfa-tokoferil acetat, kalcijev D-pantotenat, cinkov oksid, riboflavin, piridoksin hidroklorid, tiamin mononitrat, pteroilmonoglutaminska kislina, D-biotin, železov difosfat, holekalciferol, cianokobalamin.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Hraniti v hladnem in suhem prostoru.,Pazite na raznoliko in uravnoteženo prehrano ter zdrav način življenja.,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.540 kJ / 364 kcal', 'Maščobe': '3,8 g', 'od tega nasičene maščobe': '1,5 g', 'Ogljikovi hidrati': '4 g', 'od tega sladkorji': '1,1 g', 'Prehranske vlaknine': '4 g', 'Beljakovine': '76 g', 'Sol': '3,2 g', 'Biotin': '126 µg', 'Kalcij': '683 mg', 'Železo': '13,9 mg', 'Folna kislina': '477 µg', 'Niacin': '34,1 mg', 'Pantotenska kislina': '10,2 mg', 'Riboflavin (vitamin B2)': '2,5 mg', 'Tiamin (vitamin B1)': '1,9 mg', 'Cianokobalamin (vitamin B12)': '4,5 µg', 'Piridoksin (vitamin B6)': '2,4 mg', 'Vitamin C': '134 mg', 'Vitamin D': '8,5 µg', 'Vitamin E': '20,4 mg', 'Cink': '8,5 mg'}",,,,,0
https://www.dm.si/alpro-rastlinski-napitek-mandelj-nesladkan-p5411188112709.html,"Rastlinski napitek Mandelj, nesladkan, 1 l",5411188112709,3.6,EUR,alpro,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747502472/assets/pas/images/35a56254-fe60-4528-92fe-3a7a7df8ed11/alpro-rastlinski-napitek-mandelj-nesladkan']",Prehrana > Mleko in rastlinski napitki > Rastlinski napitki,4.4,25,"brez laktoze, vegansko","alpro rastlinski napitek Almond odlikuje okus mediteranskih praženih mandljev. Narejen je na rastlinski osnovi, zato je primeren tako za vegetarijance kot vegane. Ima nizko kalorično vrednost, in sicer zgolj 13 kcal na 100 ml napitka. Je izjemno bogat z vlakninami, poleg tega pa predstavlja tudi odličen vir kalcija, vitaminov D2, E, B2 in B12 (pomagajo zmanjšati utrujenost in izčrpanost). alpro napitek naravno vsebuje malo maščob in je brez laktoze, je brez dodanega sladkorja ali sladil, vsebuje le toliko sladkorja, kot mu je dala narava*. 

*Brez dodanega sladkorja, vsebuje naravno prisotne sladkorje.","Točno ime izdelka:  alpro, Mandljev napitek nesladkan z dodanim kalcijem in vitamini.  Neto količina: 1 L.  Voda, mandlji (2,3%), kalcij (trikalcijev fosfat), morska sol, stabilizatorja (gumi iz zrn rožičevca, gelanski gumi), emulgator (lecitini), vitamini B2, B12, E in D2.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Zaprto hraniti od +1°C do +25°C. Po odprtju hraniti il v hladilniku (pri max. +7 °C) in porabiti v 5 dneh.,,"Danone Österreich GmbH	 Halleiner Landesstr. 58, 5412 Puch/Hallein, Avstrija www.danone.com","{'Energijska vrednost': '56 kJ / 13 kcal', 'Maščobe': '1,1 g', 'od tega nasičene maščobe': '0,1 g', 'Ogljikovi hidrati': '0 g', 'od tega sladkorji': '0 g', 'Prehranske vlaknine': '0,3 g', 'Beljakovine': '0,4 g', 'Sol': '0,14 g', 'Kalcij': '120 mg', 'Riboflavin (vitamin B2)': '0,21 mg', 'Cianokobalamin (vitamin B12)': '0,38 µg', 'Vitamin D': '0,75 µg', 'Vitamin E': '1,8 mg'}",,,,,0
https://www.dm.si/dmbio-bio-beli-mandljev-namaz-p4058172513930.html,"Bio beli mandljev namaz, 250 g",4058172513930,7.95,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747452198/assets/pas/images/c60b2c89-f2d4-463a-bf70-22af71c506a3/dmbio-bio-beli-mandljev-namaz']","Prehrana > Zajtrk > Čokoladni namazi, arašidovo maslo in drugo",5.0,2,"brez glutena, brez konzervansov, brez arom, brez laktoze, vegetarijansko, bio, brez barvil, vegansko","Namaz iz 100% blanširanih, praženih, mletih mandljev je primeren kot namaz za kruh, uporabite ga lahko pri kuhanju ali za izboljšanje okusa omak. Olje mandljev se lahko izloči na površini. Namaz premešajte, da bo znova kremast.","Točno ime izdelka:  dmBio. Bio beli mandljev namaz.  Neto količina: 250 g.  100 % blanširani in praženi MANDLJI*.  *iz ekološke pridelave  OPOZORILO: Lahko vsebuje sledi ARAŠIDOV, SEZAMA in drugih OREŠKOV.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Hraniti v hladnem in suhem prostoru.,,"dm drogerie markt d.o.o. Litostrojska cesta 48, Ljubljana","{'Energijska vrednost': '2.618 kJ / 633 kcal', 'Maščobe': '55 g', 'od tega nasičene maščobe': '4,4 g', 'Ogljikovi hidrati': '5,7 g', 'od tega sladkorji': '4,8 g', 'Prehranske vlaknine': '9,9 g', 'Beljakovine': '24 g', 'Sol': '0,02 g'}","Nemčija, mandlji iz EU",,,,0
https://www.dm.si/dmbio-bio-rastlinska-krema-za-kuhanje-na-osnovi-soje-p4066447519334.html,"Bio rastlinska krema za kuhanje na osnovi soje, 200 ml",4066447519334,1.1,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747483119/assets/pas/images/89c09101-0ed7-46e1-a962-efd593c0fcf7/dmbio-bio-rastlinska-krema-za-kuhanje-na-osnovi-soje']",Prehrana > Omake in začimbe > Veganska smetana,5.0,3,"brez konzervansov, brez arom, brez laktoze, vegetarijansko, bio, brez barvil, vegansko","dmBio bio rastlinska krema za kuhanje na osnovi soje je vsestranska krema za kuhanje juh, pudingov, zelenjavnih jedi, omak in sladic. Čista rastlinska krema je narejena iz sojine osnove, je veganska in je okusna alternativa kisli smetani ali stepeni smetani.","Točno ime izdelka:  dmBio. Bio z ultra visoko temperaturo segret (UHT) pripravek na osnovi sončničnega olja in soje.  Neto količina: 200 ml.   voda, 8,5 % sončnično olje*, 8 % SOJA, gostili: gumi iz zrn rožičevca*, guar gumi*, morska sol. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Pred uporabo pretresite. Izdelka v originalno zaprti embalaži zaradi toplotne obdelave ni treba hraniti v hladilniku. Vsebino odprte embalaže hranite v hladilniku in jo porabite v 4 dneh. Hraniti v suhem prostoru.,Lahko vsebuje sledi OREŠKOV.,"dm drogerie markt d.o.o. Litostrojska cesta 48, Ljubljana","{'Energijska vrednost': '472 kJ / 114 kcal', 'Maščobe': '10 g', 'od tega nasičene maščobe': '1,3 g', 'Ogljikovi hidrati': '1,4 g', 'od tega sladkorji': '< 0,5 g', 'Prehranske vlaknine': '1,1 g', 'Beljakovine': '3,4 g', 'Sol': '0,11 g'}",,,,,0
https://www.dm.si/dmbio-bio-polnozrnati-pirini-kosmici-in-polnozrnati-ovseni-kosmici-s-cokolado-in-lesniki-p4058172772474.html,"Bio polnozrnati pirini kosmiči in polnozrnati ovseni kosmiči s čokolado in lešniki, 500 g",4058172772474,3.15,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747455213/assets/pas/images/1d79497e-5446-47d8-88aa-531e81995bc6/dmbio-bio-polnozrnati-pirini-kosmici-in-polnozrnati-ovseni-kosmici-s-cokolado-in-lesniki']",Prehrana > Zajtrk > Kaše,4.3529,17,"vegetarijansko, bio, vegansko","Z dmBio polnozrnato čokoladno kašo iz pirinih in ovsenih kosmičev se jutro začne z okusnim in hranljivim zajtrkom. Mešanica pirinih kosmičev, datljev, bananin kosmičev, kakava v prahu in lešnikov ne tekne le zjutraj, kašo lahko uživate tudi v času kosila, zvečer ali kot prigrizek med obroki. Kašo lahko pripravite toplo ali hladno, okusna pa je tako z mlekom kot z rastlinskimi napitki ali vodo. Kašo lahko dodatno izpopolnite s kakavom v prahu, oreščki in sadjem. Je brez dodanega sladkorja. dmBio čokoladna žitna kaša – poskusite naravno okusno. * Vsebuje naravno prisotne sladkorje.","Točno ime izdelka:  dmBio. Bio polnozrnati pirini kosmiči in polnozrnati ovseni kosmiči s 3,6 % kakavovega prahu.  Neto količina: 500 g.   41 % POLNOZRNATI KOSMIČI IZ PŠENICE PIRE*, 26 % POLNOZRNATI OVSENI KOSMIČI*, 9 % suhi datlji*, 7 % ekspandirana PŠENICA PIRA*, 7 % bananini kosmiči* (95 % pire iz banan*, riževa moka*), 3,6 % kakavov prah*, 2,2 % nasekljani in praženi LEŠNIKI*, mleta užitna ostrica*, ekspandirani amarant*. *iz ekološke pridelave.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Dobro zaprto hraniti v hladnem in suhem prostoru. Po odprtju čim prej porabite. Pakirano v kontrolirani atmosferi. Embalažo lahko ponovno zaprete s priloženo lepljivo etiketo.,"Lahko vsebujejo sledi SOJE, SEZAMA, MANDLJEV in INDIJSKIH OREŠČKOV. Lahko vsebujejo delce pečk in koščic.","dm drogerie markt d.o.o. Litostrojska cesta 48, Ljubljana","{'Energijska vrednost': '1.535 kJ / 364 kcal', 'Maščobe': '5,9 g', 'od tega nasičene maščobe': '1,5 g', 'Ogljikovi hidrati': '61 g', 'od tega sladkorji': '12 g', 'Prehranske vlaknine': '10 g', 'Beljakovine': '12 g', 'Sol': '< 0,02 g'}","Nemčija, polnozrnati pirini kosmiči iz EU, kakav v prahu iz ne-EU",,,,0
https://www.dm.si/mama-instant-rizeve-testenine-rezanci-p8851876201549.html,"Instant riževe testenine - rezanci, 225 g",8851876201549,2.6,EUR,MAMA,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747535472/assets/pas/images/7565044b-387d-4e03-bd74-d634a3e58105/mama-instant-rizeve-testenine-rezanci']",Prehrana > Priloge > Testenine,5.0,1,"brez glutena, brez konzervansov, brez laktoze, vegansko",Riževi rezanci Mama so najboljša rešitev ko si zaželite hranilnega vendar hitrega obroka. Pripravljeni so že v 3 minutah. Popoln okus po rižu in nežna tekstura bosta premamila tudi najzahtevnejše.,"Točno ime izdelka:  Mama, Instant riževe testenine – rezanci  Neto količina: 225 g  Riž 85%, škrob tapioke 15% Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Hranite v suhem in temnem prostoru.,,"BCA d.o.o. Hribernikova 2, 1000  Ljubljana info@bca.si","{'Energijska vrednost': '1.512 kJ / 356 kcal', 'Maščobe': '0 g', 'od tega nasičene maščobe': '0 g', 'Ogljikovi hidrati': '82 g', 'od tega sladkorji': '0 g', 'Beljakovine': '6,4 g', 'Sol': '0,1 g'}",Tajska,,,,0
https://www.dm.si/dmbio-bio-mandljev-napitek-p4058172772399.html,"Bio mandljev napitek, 1 l",4058172772399,1.65,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747455141/assets/pas/images/ab1bcd42-c6dc-4156-9ef3-cb2fc65b0ba9/dmbio-bio-mandljev-napitek', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747455130/assets/pas/images/2b8b95bf-a056-4f2d-a168-1b842c59308e/dmbio-bio-mandljev-napitek', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747455140/assets/pas/images/386847d9-d822-48e4-a8fc-55e79f338315/dmbio-bio-mandljev-napitek', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747454954/assets/pas/images/225d43cc-d5da-40a6-9b7f-88bddaeb4501/dmbio-bio-mandljev-napitek']",Prehrana > Mleko in rastlinski napitki > Rastlinski napitki,3.3659,41,"brez glutena, brez laktoze, vegetarijansko, bio, vegansko","dmBio veganski bio napitek iz mandljev je naravno brez glutena, laktoze in mlečnih beljakovin ter brez dodanega sladkorja*. Zaradi svojega blagega in kremastega okusa po mandljih je vsestransko uporaben. Lahko ga pijete samostojno, rahlo ohlajenega, zmešanega s sadjem, sokovi ali pa ga uporabite za pripravo kosmičev, zdrobove kaše ali sladic. Primeren je tudi za kuhanje ter pripravo slanih in sladkih jedi. dmBio – poskusite naravno okusno.
*Vsebuje naravno prisotne sladkorje.","Točno ime izdelka:  Bio napitek iz mandljev (3%). Neto količina: 1 l.   voda, 3% MANDLJEVA PASTA*, morska sol. *iz ekološke pridelave  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Napitka v originalno zaprti embalaži zaradi toplotne obdelave ni treba hraniti v hladilniku. Vsebino odprte embalaže hranite v hladilniku v pokončnem položaju in jo porabite v 4 dneh.,Izdelek ni primeren za prehrano dojenčkov.,"dm drogerie markt d.o.o. Litostrojska 48, 1000 Ljubljana info@dm.si","{'Energijska vrednost': '91 kJ / 22 kcal', 'Maščobe': '1,9 g', 'od tega nasičene maščobe': '0,2 g', 'Ogljikovi hidrati': '< 0,5 g', 'od tega sladkorji': '< 0,5 g', 'Prehranske vlaknine': '0,2 g', 'Beljakovine': '0,9 g', 'Sol': '0,1 g'}",Poreklo mandljev: Španija. Proizvedeno v Nemčiji.,,,,0
https://www.dm.si/dmbio-bio-sadna-rezina-z-mangom-in-datlji-p4066447218541.html,"Bio sadna rezina z mangom in datlji, 40 g",4066447218541,1.25,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747478008/assets/pas/images/06cec9db-fb58-4ddd-9f97-741fb75e2d08/dmbio-bio-sadna-rezina-z-mangom-in-datlji', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747478094/assets/pas/images/d5e95d30-a8db-4a57-9271-6cfcfae7f6a0/dmbio-bio-sadna-rezina-z-mangom-in-datlji', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747478292/assets/pas/images/9ece91d4-3935-4413-a386-b09614498eb0/dmbio-bio-sadna-rezina-z-mangom-in-datlji', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747478291/assets/pas/images/4468b9d4-3e04-43ea-a838-a42935d049ca/dmbio-bio-sadna-rezina-z-mangom-in-datlji']",Prehrana > Prigrizki in sladkarije > Sadne in žitne ploščice,4.5,86,"brez konzervansov, brez arom, vegetarijansko, bio, brez barvil, vegansko","dmBio bio sadna rezina z mangom in datlji ima visok delež sadja ter sladek in aromatičen okus. Narejena je iz oblatov z okusnim nadevom manga, rozin, marelic, indijskih oreščkov in posušenih datljev. Sadna rezina dmBio je idealna kot veganski prigrizek med obroki ali na poti.",,"Hraniti v suhem prostoru, zaščiteno pred toploto.",Lahko vsebuje sledi MANDLJEV in LEŠNIKOV. Lahko vsebuje delce koščic in lupin.,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.365 kJ / 324 kcal', 'Maščobe': '6,7 g', 'od tega nasičene maščobe': '2,6 g', 'Ogljikovi hidrati': '59 g', 'od tega sladkorji': '56 g', 'Prehranske vlaknine': '6,6 g', 'Beljakovine': '3,6 g', 'Sol': '0,05 g'}",,,,,0
https://www.dm.si/drobtinka-bio-japonski-zeleni-caj-matcha-premium-p3830071311968.html,"Bio japonski zeleni čaj Matcha Premium, 30 g",3830071311968,9.95,EUR,drobTinka,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747426858/assets/pas/images/aa04e46a-8a31-4438-8757-b83bcbe4fa98/drobtinka-bio-japonski-zeleni-caj-matcha-premium']","Prehrana > Kava, čaj in kakav > Čaj",5.0,2,"vegetarijansko, bio, vegansko","drobTinka japonski zeleni čaj Matcha Premium je vrhunske kakovosti, pridobljen iz najkakovostnejših listov zelenega čaja spomladanske žetve. Navdušuje s svojo intenzivno zeleno barvo in izjemno nežnim okusom. Kot kraljica med ""superživili"" matcha prinaša številne koristi za vaše zdravje. Vsak kozarec vsebuje 30 g ekološke matche, idealne za pripravo tradicionalnega matcha čaja ali kot dodatek k različnim jedem in napitkom.","Točno ime izdelka:  drobTinka, Matcha Premium JAPONSKI ČAJ.  Vsebina: 30 g.  100 % japonski zeleni čaj matcha v prahu*. *Sestavine so ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Po odprtju dobro zaprite. Matcho je najbolje hraniti v hladilniku.,,"Drobtinka d.o.o. Zabukovica 62, 3302 Griže info@drobtinka.si www.drobtinka.si",,Japonska.,,,,0
